Unnamed: 0,Company name,City,NACE Code,NACE Original Description,NACE Friendly Label,BvD sectors,Region,Number of employees 2024,Number of employees 2023,Number of employees 2022,Number of employees 2021,Number of employees 2020,Number of employees2019,Number of employees 2018,Number of employees 2017,Number of employees 2016,Date of incorporation,Legal form,Founded Year,Growth 2023,Growth 2022,Growth 2021,Growth 2020,Growth 2019,Growth 2018,Growth 2017,aagr 2023,aagr 2022,aagr 2021,aagr 2020,aagr 2019,Scaler 2023,Scaler 2022,Scaler 2021,Scaler 2020,Scaler 2019,HighGrowthFirm 2022,HighGrowthFirm 2021,HighGrowthFirm 2020,HighGrowthFirm 2019,ConsistentHighGrowthFirm 2023,ConsistentHighGrowthFirm 2022,ConsistentHighGrowthFirm 2021,ConsistentHighGrowthFirm 2020,ConsistentHighGrowthFirm 2019,VeryHighGrowthFirm 2023,VeryHighGrowthFirm 2022,VeryHighGrowthFirm 2021,VeryHighGrowthFirm 2020,VeryHighGrowthFirm 2019,Gazelle 2023,Gazelle 2022,Gazelle 2021,Gazelle 2020,Gazelle 2019,Mature 2023,Mature 2022,Mature 2021,Mature 2020,Mature 2019,Scaleup 2023,Scaleup 2022,Scaleup 2021,Scaleup 2020,Scaleup 2019,Superstar 2023,Superstar 2022,Superstar 2021,Superstar 2020,Superstar 2019,Description
18815,ACUMEN PUBLIC AFFAIRS,BRUXELLES,M,"Professional, scientific and technical activities",Professional Services,Business Services,Brussels,n.a.,60,45,32,24,16,11,9,6,29/07/10,Private limited companies,2010,0.3333333333333333,0.40625,0.3333333333333333,0.5,0.4545454545454545,0.2222222222222222,0.5,35.72088082974532,41.15540433215428,42.75317110072163,n.a.,n.a.,1,1,1,n.a.,n.a.,1,1,n.a.,n.a.,1,1,1,n.a.,n.a.,0,1,1,n.a.,n.a.,0,0,0,n.a.,n.a.,1,1,1,n.a.,n.a.,0,0,0,n.a.,n.a.,0,1,1,n.a.,n.a.,"**Company description:**
ACUMEN PUBLIC AFFAIRS; Location: Brussels, Belgium, is a strategic consultancy firm that provides flexible support at national, European, and international levels. Specializing in public affairs, the company helps clients navigate complex regulatory environments and shape policies that impact their businesses. With a global outlook and local presence, ACUMEN PUBLIC AFFAIRS offers tailored solutions to address clients' challenges effectively.

**Product offerings:**
ACUMEN PUBLIC AFFAIRS offers a range of services including government relations, stakeholder engagement, policy analysis, and strategic communications. For example, they may assist clients in advocating for favorable legislation, building relationships with key decision-makers, analyzing policy implications on their industry, and crafting impactful communication strategies to influence public opinion.

**Key activities:**
In recent years, ACUMEN PUBLIC AFFAIRS has been involved in strategic partnerships with industry associations to amplify their clients' voices in policy discussions. By expanding their network and collaborating with key stakeholders, the company enhances its ability to influence regulatory outcomes and drive favorable policy changes for their clients. Additionally, their global perspective allows them to provide comprehensive support to clients operating in diverse markets, ensuring they stay ahead of regulatory developments and maintain a competitive edge.

**Additional notes:**
ACUMEN PUBLIC AFFAIRS was founded in 2010 and is headquartered in Brussels, Belgium. The company's mission is to provide expert guidance and support to clients navigating the complexities of public policy and regulatory environments."
18890,LE 830,NAMUR,I,Accommodation and food service activities,Accommodation & Food,"Travel, Personal & Leisure",Wallonia,n.a.,51,43,34,26,29,7,26,26,24/01/11,Private limited companies,2011,0.186046512,0.2647058823529412,0.3076923076923077,-0.103448276,3.142857142857143,-0.730769231,0,25.17923007,14.0311452,n.a.,0,3.707034701231393,1,1,n.a.,0,0,0,n.a.,0,0,1,0,n.a.,0,0,0,0,n.a.,0,0,0,0,n.a.,0,0,1,0,n.a.,0,0,0,0,n.a.,0,0,0,0,n.a.,0,0,"**Company Description:**
Hotel Le 830, located in Namur, Belgium, is a modern hotel offering comfortable accommodations with a restaurant and bar on-site. Situated near the business park of Namur South - Naninne and close to the E411 motorway exit, the hotel provides convenience for business travelers and tourists exploring the region.

**Product Offerings:**
Hotel Le 830 offers spacious rooms with amenities such as free private parking, a terrace for relaxation, and a bar/lounge for guests to unwind. The hotel's restaurant serves a variety of dishes, catering to guests looking for dining options within the premises.

**Key Activities:**
The strategic location of Hotel Le 830 near major transportation routes like the E411 motorway enhances its accessibility, making it an attractive choice for travelers seeking convenience. The presence of a restaurant and bar adds value to the guest experience, providing onsite dining options for visitors staying at the hotel. This strategic move of offering comprehensive services contributes to the overall appeal and competitiveness of Hotel Le 830 in the hospitality industry.

**Additional notes:**
Information not available."
18895,THUISZORG H. HART,KORTRIJK,Q,Human health and social work activities,Health & Social Work,"Public Administration, Education, Health Social Services",Flanders,n.a.,33,27,26,14,17,14,12,10,02/02/11,Non profit organisations,2011,0.2222222222222222,0.038461538,0.8571428571428571,-0.176470588,0.2142857142857143,0.1666666666666667,0.2,33.08485468568265,16.67333561984607,22.91789212788069,5.272659960939663,19.34831919,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"**Company Description:**
Thuiszorg H. Hart, based in Menen, Belgium, is a prominent provider of home health care services. The company operates under the Zorggroep H. Hart umbrella, dedicated to delivering high-quality residential care that is responsive to evolving demands. With a focus on offering round-the-clock nursing services at home, Thuiszorg H. Hart ensures patients receive comprehensive and personalized care.

**Product Offerings:**
Thuiszorg H. Hart provides a wide range of home health care services, including nursing care, medication management, wound care, and assistance with daily activities. They also offer specialized care for individuals with chronic illnesses or disabilities, ensuring tailored support to meet each patient's unique needs.

**Key Activities:**
Thuiszorg H. Hart's strategic move to expand its operations to Kortrijk and Roeselare showcases its commitment to reaching a broader customer base and catering to the growing demand for home health care services in different regions. By being part of the Zorggroep H. Hart network, the company benefits from synergies with other care facilities, enhancing its overall service quality and reputation in the industry. Additionally, the company's emphasis on contemporary care practices aligns with the evolving healthcare landscape, positioning Thuiszorg H. Hart as a trusted provider of innovative and patient-centric care solutions.

**Additional notes:**
- **Founded:** Not available
- **HQ:** Menen, Belgium
- **Mission:** To provide exceptional and compassionate home health care services to individuals in need."
18909,WIM CLAES TRANSPORT & LOGISTIEK,DIEPENBEEK,H,Transportation and storage,Transport & Storage,"Transport, Freight & Storage",Flanders,n.a.,61,50,35,23,18,12,7,7,25/01/11,Private limited companies,2011,0.22,0.4285714285714285,0.5217391304347826,0.2777777777777778,0.5,0.7142857142857143,0,38.42058053318785,40.57211088362487,42.87698137188993,n.a.,n.a.,1,1,1,n.a.,n.a.,1,1,n.a.,n.a.,1,1,1,n.a.,n.a.,1,1,1,n.a.,n.a.,0,0,1,n.a.,n.a.,1,1,0,n.a.,n.a.,0,0,1,n.a.,n.a.,1,1,0,n.a.,n.a.,"**Company Description:**
Wim Claes Transport & Logistiek, based in Genk, Belgium, is a leading logistics company specializing in warehousing, distribution, transport, and supply chain services. With a central logistics distribution center in Genk, the company efficiently manages the entire logistics chain for various customers, particularly in sectors like HVAC and home & garden. Recently acquired by Dematra Group, Wim Claes Transport & Logistiek is known for its cost-effective transportation solutions and strategic positioning in the transportation and logistics sector.

**Product Offerings:**
Wim Claes Transport & Logistiek offers a wide range of services including warehousing, distribution, transport, and supply chain management. Their services cater to sectors such as HVAC and home & garden, ensuring efficient and timely delivery of goods. Additionally, the company provides specialized logistics solutions to optimize the transportation process for their clients.

**Key Activities:**
The acquisition of Wim Claes Transport & Logistiek by Dematra Group signifies a strategic move to expand the group's presence in the logistics sector, particularly in the Benelux region. By leveraging Wim Claes' expertise in warehousing and distribution, Dematra Group aims to strengthen its logistics capabilities and offer enhanced services to a broader customer base. The company's focus on making trips more cost-effective, as evidenced by their partnership with Teleroute, highlights their commitment to operational efficiency and customer satisfaction.

**Additional notes:**
- **Founding year:** Not available
- **HQ:** Genk, Belgium
- **Mission:** To provide efficient and reliable logistics solutions to clients in various sectors, optimizing supply chain operations for enhanced business performance."
18967,TER EIKEN SPORT,EDEGEM,R,"Arts, entertainment and recreation",Arts & Recreation,"Travel, Personal & Leisure",Flanders,n.a.,132,61,45,44,53,4,2,2,16/02/11,Private limited companies,2011,1.163934426229508,0.3555555555555556,0.022727273,-0.169811321,12.25,1,0,44.22495703074083,4.797596367065293,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,"**Company Description:**
Ter Eiken Sport operates multiple sports centers in Edegem, Essen, and Boechout in Belgium, specializing in padel and squash facilities. Known for its dedication to providing excellent sports amenities, the company offers a range of services for both recreational players and competitive athletes.

**Product Offerings:**
Ter Eiken Sport provides access to padel and squash courts for individual bookings, leagues, and tournaments. Additionally, the company offers coaching services for players looking to improve their skills and organizes events to promote community engagement in sports.

**Key Activities:**
Ter Eiken Sport has strategically expanded its presence by operating multiple sports centers in different cities, catering to a diverse customer base. The company's focus on providing high-quality facilities and promoting sports activities aligns with the growing trend of increased interest in padel and squash, enhancing its competitive position in the local sports market.

**Additional notes:**
- **HQ:** Edegem, Belgium
- **Mission:** To provide excellent sports facilities and promote community engagement through padel and squash activities."
19072,GOLF DE DURBUY,BARVAUX-SUR-OURTHE,R,"Arts, entertainment and recreation",Arts & Recreation,"Travel, Personal & Leisure",Wallonia,n.a.,19,14,14,10,15,5,17,17,30/12/10,Private limited companies,2010,0.3571428571428572,0,0.4,-0.333333333,2,-0.705882353,0,23.85623296301709,-2.273519408,n.a.,-16.21163945,-4.086270314,1,0,n.a.,0,0,0,n.a.,0,0,1,0,n.a.,0,0,0,0,n.a.,0,0,0,0,n.a.,0,0,1,0,n.a.,0,0,0,0,n.a.,0,0,0,0,n.a.,0,0,"**Company Description:**
Golf de Durbuy, located in Barvaux-sur-Ourthe, Belgium, is a prestigious golf club nestled in the scenic Belgian Ardennes. The club offers top-notch facilities for golf enthusiasts, including an 18-hole course designed by architect Fred Hawtree, set amidst century-old trees and rugged terrain. Beyond golf, Durbuy Golf Resorts provides a comprehensive experience for visitors seeking a leisurely stay in the heart of Wallonia.

**Product Offerings:**
Golf de Durbuy offers a challenging 18-hole golf course designed by Fred Hawtree, known for its picturesque setting and strategic layout. The club also provides amenities such as dining options at Les Jardins du Golf & Au Cou de Chasse, creating a complete recreational experience for members and guests.

**Key Activities:**
The strategic location of Golf de Durbuy in the Belgian Ardennes positions it as a prime destination for golf tourism in Wallonia. The club's partnership with renowned architect Fred Hawtree underscores its commitment to offering a high-quality golfing experience. By providing a well-maintained course and additional leisure facilities, Golf de Durbuy enhances its appeal to both local golf enthusiasts and international visitors seeking a premium golfing destination.

**Additional notes:**
- **Founded:** Year not available
- **HQ:** Route d'Oppagne 34, Barvaux-sur-Ourthe, Belgium
- **Mission:** To provide a world-class golfing experience in the picturesque surroundings of the Belgian Ardennes."
19085,VAN ROOY BV,STABROEK,F,Construction,Construction,Construction,Flanders,n.a.,36,37,17,14,18,19,18,15,04/01/11,Private limited companies,2011,-0.027027027,1.176470588235294,0.2142857142857143,-0.222222222,-0.052631579,0.055555556,0.2,37.00134211888826,27.14806043088527,-3.639634165,-8.035860787,6.265856918261115,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"**Company description:**
Van Rooy BV, founded in 1986, is a machinery manufacturing company headquartered in Dandenong South, VIC. With a focus on wire products, the company has expanded its operations to Belgium, with locations in Stabroek, Lier, and Beerse. Van Rooy BV is known for its expertise in wire product manufacturing and has a strong presence in both the Australian and European markets.

**Product offerings:**
Van Rooy BV offers a range of wire products such as fencing, mesh, and industrial wire components. They also provide customized wire solutions for various industries, including agriculture, construction, and manufacturing. One of their flagship products is high-quality wire fencing used for perimeter security and agricultural applications.

**Key activities:**
Van Rooy BV's strategic move to establish multiple locations in Belgium showcases its commitment to expanding its market reach and catering to the European customer base. The company's specialization in wire products positions it as a key player in the machinery manufacturing sector, offering innovative solutions for diverse industry needs. Additionally, the company's growth from a local operation in Australia to an international presence demonstrates its ambition for global expansion and competitiveness in the wire products market.

**Additional notes:**
- **Founded:** 1986
- **HQ:** Dandenong South, VIC
- **Mission:** The mission of Van Rooy BV is to provide high-quality wire products and customized solutions to meet the evolving needs of industries worldwide."
19090,TITRES-SERVICES LESZCZYNSKI,BRUXELLES,N,Administrative and support service activities,Administrative Services,Business Services,Brussels,n.a.,60,44,29,31,33,30,28,26,12/01/11,Private limited companies,2011,0.3636363636363636,0.5172413793103449,-0.064516129,-0.060606061,0.1,0.071428571,0.076923077,24.62251711484404,10.06424162982089,-1.123690622,3.450966906825137,8.271344701570783,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"**Company Description:**
Titres-Services Leszczynski SPRL, based in Brussels, Belgium, has been offering professional house cleaning services since 2009. The company provides housekeeping services subsidized by the Belgian Government through the ""titres-services"" system, allowing individuals to hire accredited housekeepers. With a focus on house and apartment upkeep, Titres-Services Leszczynski has built a reputation for reliable and efficient cleaning solutions.

**Product Offerings:**
Titres-Services Leszczynski offers a range of house cleaning services, including regular cleaning, deep cleaning, and specialized cleaning for specific areas like kitchens and bathrooms. The company also provides additional services such as laundry, ironing, and organizing services to meet various household needs.

**Key Activities:**
Titres-Services Leszczynski's strategic move to participate in the subsidized ""titres-services"" system has enabled the company to tap into a government-supported market for housekeeping services, making professional cleaning more accessible to a wider customer base. By focusing on quality and reliability, the company has established itself as a trusted provider in the competitive house cleaning industry in Belgium.

**Additional notes:**
- **Founding year:** 2009
- **HQ:** Brussels, Belgium
- **Mission:** To provide professional and reliable house cleaning services to enhance the living spaces of customers."
19148,HEREAL,ZWEVEGEM,M,"Professional, scientific and technical activities",Professional Services,Business Services,Flanders,n.a.,36,29,13,13,n.a.,n.a.,n.a.,n.a.,20/12/10,Private limited companies,2010,0.2413793103448276,1.230769230769231,0,n.a.,n.a.,n.a.,n.a.,40.42778623298909,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,"**Company Description:**
HEREAL is a management consulting company located in Zwevegem, West-Vlaanderen, Belgium. Specializing in the management of various business operations, HEREAL offers strategic advisory services to help organizations optimize their processes and achieve their goals. The company's presence in Belgium, known for its strategic location in Northwestern Europe, underscores its access to a diverse market landscape.

**Product Offerings:**
HEREAL provides a range of services such as business process optimization, strategic planning, and organizational restructuring. For example, the company may offer customized solutions to streamline supply chain operations for manufacturing firms or implement cost-saving measures for service-oriented businesses.

**Key Activities:**
In recent years, HEREAL has expanded its client base by forging partnerships with local businesses in Belgium to enhance their operational efficiency. This move has not only strengthened HEREAL's market position but also allowed the company to tap into new industry sectors, showcasing its adaptability and expertise in providing tailored solutions to a diverse range of clients.

**Additional notes:**
Information not available."
19397,GRIZZLY NEW MARKETING,ANTWERPEN,J,Information and communication,Info & Communication,Computer Software,Flanders,n.a.,47,49,28,14,9,7,5,4,27/01/10,Private limited companies,2010,-0.040816327,0.75,1,0.5555555555555556,0.2857142857142857,0.4,0.25,49.73498178,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,"**Company Description:**
Grizzly New Marketing BV, founded in 2008 and headquartered in Breda, Netherlands, is an online marketing agency that has expanded to multiple locations including Antwerp, Belgium, and New York. Recognized as a Google SMB Partner, Grizzly New Marketing has established itself as an international market leader in the digital marketing space.

**Product Offerings:**
Grizzly New Marketing offers a range of online marketing services such as search engine optimization (SEO), pay-per-click (PPC) advertising, social media marketing, and website design. For example, they help businesses achieve and maintain top search engine rankings and offer consultation services to enhance online presence.

**Key Activities:**
The strategic move of being selected as a Google SMB Partner has not only enhanced Grizzly New Marketing's credibility but also provided access to exclusive resources and tools to better serve their clients. With a presence in key locations like Antwerp and New York, the company can cater to a diverse range of clients globally, solidifying its position as a prominent player in the competitive online marketing industry.

**Additional notes:**
- **Founded:** 2008
- **HQ:** Breda, Netherlands
- **Mission:** To help businesses achieve online success through effective digital marketing strategies."
19399,CATALAY,ANTWERPEN,M,"Professional, scientific and technical activities",Professional Services,Business Services,Flanders,n.a.,105,52,5,32,48,48,41,33,26/01/10,Private limited companies,2010,1.019230769230769,9.4,-0.84375,-0.333333333,0,0.1707317073170732,0.2424242424242424,48.59804881907823,2.704002462483968,-52.94819856,-7.929173755,13.30326698854094,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"**Company Description:**
Catalay, headquartered in Antwerp, Belgium, is an engineering company founded in 2010. Specializing in the employment-finding industry, Catalay caters to highly skilled engineers in Belgium, Luxembourg, the Netherlands, and Germany. With a central location in Antwerp, the company strategically manages its operations across multiple countries.

**Product Offerings:**
Catalay offers a platform for highly skilled engineers to find employment opportunities in various industries such as manufacturing, technology, and construction. The company provides job placement services, project-based assignments, and career development support to its engineering clientele.

**Key Activities:**
Catalay's strategic move to establish its central office in Antwerp allows it to efficiently oversee operations in multiple European countries. By focusing on the employment-finding sector for engineers, Catalay has positioned itself as a key player in connecting top engineering talent with industry-leading companies. This strategic positioning enhances Catalay's reputation and strengthens its network within the engineering community.

**Additional notes:**
- **Founded:** 2010
- **Headquarters:** Antwerp, Belgium
- **Mission:** Catalay aims to bridge the gap between highly skilled engineers and top companies in need of their expertise."
19476,SHUNGHAM INFORMATION,BRUXELLES,J,Information and communication,Info & Communication,Computer Software,Brussels,n.a.,49,36,26,21,17,13,12,11,31/05/10,Private limited companies,2010,0.3611111111111111,0.3846153846153846,0.2380952380952381,0.2352941176470588,0.3076923076923077,0.083333333,0.090909091,32.63524026321307,28.41562203419927,25.99210498948732,20.50711320876151,15.61621444192041,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"**Company description:**
Shungham Information, based in Brussels, Belgium, is a provider of regulatory intelligence and compliance solutions for businesses operating in highly regulated industries. With a focus on monitoring and analyzing regulatory changes, Shungham Information helps organizations stay informed and compliant with evolving laws and standards. The company's expertise lies in offering tailored insights and data to support decision-making processes in areas such as finance, healthcare, and technology.

**Product offerings:**
Shungham Information offers a comprehensive suite of services including regulatory monitoring, compliance analysis, and customized reporting tools. For example, their platform may include features like real-time alerts on regulatory updates, in-depth regulatory impact assessments, and benchmarking tools to compare a company's compliance status with industry peers.

**Key activities:**
Shungham Information's strategic move to establish its office in Brussels, a hub for European regulatory affairs, underscores its commitment to serving clients in the region. This expansion likely allows the company to deepen its relationships with EU institutions and regulatory bodies, enhancing its access to crucial regulatory information. By being in close proximity to key decision-makers, Shungham Information can better understand upcoming regulatory changes and provide more timely and accurate intelligence to its clients.

**Additional notes:**
Founded in: Information not available
Headquarters: Information not available
Mission: Information not available"
19563,SEA GRILL,BRUXELLES,I,Accommodation and food service activities,Accommodation & Food,"Travel, Personal & Leisure",Brussels,n.a.,46,43,32,24,26,26,22,23,19/04/10,Private limited companies,2010,0.069767442,0.34375,0.3333333333333333,-0.076923077,0,0.1818181818181818,-0.043478261,24.21733189534727,18.25831931888913,7.166457967424877,2.942849840017869,4.171400751029397,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"**Company Description:**
Sea Grill, located in Brussels, Belgium, is an upscale seafood restaurant that offers a gastronomic journey through the finest offerings from the sea. The restaurant, previously situated in the Radisson Blu Royal Hotel, is known for its sophisticated culinary experiences under the leadership of chef Yves Mattagne. In a strategic move, Sea Grill permanently closed its original location in May 2020 and announced a relocation to Villa Lorraine once renovations are completed.

**Product Offerings:**
Sea Grill's menu features a selection of meticulously prepared seafood dishes, showcasing the culinary expertise of Chef Yves Mattagne. Examples include signature dishes like lobster bisque, scallop ceviche, and grilled sea bass. The restaurant prides itself on offering a refined dining experience with a focus on fresh, high-quality ingredients sourced from the sea.

**Key Activities:**
Sea Grill's relocation to Villa Lorraine signifies a strategic shift in its business operations, aiming to enhance its brand presence and cater to a discerning clientele seeking exquisite seafood dining experiences. The move to a new location presents an opportunity for Sea Grill to reposition itself in the market and attract a wider customer base. By maintaining its reputation for culinary excellence and upscale dining, Sea Grill is poised to continue its success in the competitive restaurant industry.

**Additional notes:**
- **Founding Year:** Not available
- **HQ:** Brussels, Belgium
- **Mission:** To offer a memorable gastronomic journey through the best seafood delicacies, providing a sophisticated dining experience for food enthusiasts."
19954,ADIUTUM,BRUXELLES,J,Information and communication,Info & Communication,Computer Software,Brussels,n.a.,51,34,24,24,26,24,21,18,04/01/07,Public limited companies,2007,0.5,0.4166666666666667,0,-0.076923077,0.083333333,0.1428571428571428,0.1666666666666667,28.56407953291176,9.354129979287684,0,4.551591714942038,13.04038143380555,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"**Company description:**
Adiutum, founded in 2008 by an IT engineer, is a prominent IT consultancy firm based in Brussels, Belgium. With over 60 employees, the company specializes in providing technical and technological expertise to clients across various industries. Adiutum's headquarters are situated in Brussels, with additional office locations in Wavre, Belgium. The company prides itself on offering comprehensive IT services and support to clients nationwide.

**Product offerings:**
Adiutum offers a range of IT services including system integration, cybersecurity solutions, cloud computing, and IT infrastructure management. For example, they provide customized software development solutions to help businesses streamline their operations and enhance efficiency. Additionally, Adiutum offers IT consulting services to assist clients in optimizing their technology strategies for long-term success.

**Key activities:**
Adiutum's strategic move to establish multiple office locations, including their headquarters in Brussels and an office in Wavre, showcases their commitment to expanding their reach and serving clients across Belgium effectively. By focusing on providing specialized IT services and support, the company has positioned itself as a trusted partner for businesses seeking reliable technology solutions. Adiutum's growth from a small consultancy to a team of over 60 professionals underscores their success in the competitive IT services market.

**Additional notes:**
- **Founded:** 2008
- **HQ:** Brussels, Belgium
- **Mission:** To deliver top-notch IT services and support to clients, helping them achieve their business objectives through innovative technology solutions."
20000,HAB MEAT,SINT-NIKLAAS,C,Manufacturing,Manufacturing,Food & Tobacco Manufacturing,Flanders,n.a.,21,17,13,10,11,9,n.a.,8,22/02/08,Private limited companies,2008,0.2352941176470588,0.3076923076923077,0.3,-0.090909091,0.2222222222222222,n.a.,n.a.,28.05791649874942,15.61621444192041,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,"**Company Description:**
HAB Meat, located in Sint-Niklaas, Belgium, is an affiliate of Irish Country Meats, known for its 50-year tradition of excellence in lamb butchery and customer service. The company operates under the name A. Lonhienne and is recognized as Belgium's top lamb processor, offering a concept-to-table specialist service. HAB Meat's beef products embody Dierendonck's core values of passion, craft, and quality sourced from European farms.

**Product Offerings:**
HAB Meat offers a range of high-quality lamb and beef products. For example, their lamb products are renowned for their exceptional quality and are favored by quality butchers both locally and internationally. Additionally, their beef products reflect a commitment to terroir and artisanal craftsmanship, appealing to customers seeking premium meat options.

**Key Activities:**
HAB Meat's strategic move to establish itself as Belgium's leading lamb processor has solidified its reputation for excellence in the market. By offering a concept-to-table specialist service, the company has differentiated itself by providing tailored solutions to meet customer needs. This strategic positioning has not only enhanced HAB Meat's brand image but also contributed to its sales revenue growth, reaching $1.4 million.

**Additional notes:**
Founded more than 50 years ago, HAB Meat is headquartered in Sint-Niklaas, Oost-Vlaanderen, Belgium. The company's mission is to uphold a tradition of excellence in lamb butchery and customer service, catering to the discerning tastes of quality butchers and customers alike."
20018,N.D.N.,ANTWERPEN,H,Transportation and storage,Transport & Storage,"Transport, Freight & Storage",Flanders,n.a.,41,34,16,17,11,11,9,6,05/02/08,Private limited companies,2008,0.2058823529411765,1.125,-0.058823529,0.5454545454545454,0,0.2222222222222222,0.5,34.10500246,45.66730228453515,13.30326698854094,n.a.,n.a.,1,1,1,n.a.,n.a.,1,0,n.a.,n.a.,1,1,0,n.a.,n.a.,0,1,0,n.a.,n.a.,0,0,0,n.a.,n.a.,1,1,0,n.a.,n.a.,0,0,0,n.a.,n.a.,0,1,0,n.a.,n.a.,"**Company description:** N.D.N., headquartered in Antwerpen, Belgium, is a shipping business specializing in customs offices and the organization of freight traffic. Founded in 2008, the company has established itself as a key player in the sector, ranking 73rd in Belgium with a gross margin of 2953074 euros. With branches and affiliates across Belgium, N.D.N. is known for its efficient logistics solutions and reliable freight services.

**Product offerings:** N.D.N. offers a range of services including customs clearance, freight forwarding, and logistics management. For example, the company provides import and export customs services, ensuring smooth and compliant cross-border transactions for its clients. Additionally, N.D.N. offers freight traffic organization services, optimizing supply chain operations for businesses in various industries.

**Key activities:** N.D.N.'s strategic move to establish branches and affiliates across Belgium has enabled the company to expand its reach and strengthen its presence in the shipping and logistics sector. By focusing on customs offices and freight traffic organization, N.D.N. has positioned itself as a reliable partner for businesses seeking efficient and cost-effective logistics solutions. The company's growth trajectory and ranking in the sector underscore its commitment to excellence in the transportation industry.

**Additional notes:** Founded in 2008, N.D.N. is headquartered in Antwerpen, Belgium. The company's mission is to provide top-notch shipping and logistics services, offering tailored solutions to meet the diverse needs of its clients."
20072,ABV ENVIRONMENT,BRUXELLES,M,"Professional, scientific and technical activities",Professional Services,Business Services,Brussels,n.a.,27,22,19,15,14,13,11,11,17/06/08,Private limited companies,2008,0.2272727272727273,0.1578947368421053,0.2666666666666667,0.071428571,0.076923077,0.1818181818181818,0,21.64403991146799,16.26032920568146,13.48455252486973,10.89182339303882,8.370676266,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"**Company description:**
ABV Environment, based in Brussels, Belgium, is a consulting firm specializing in soil pollution and management. They are approved experts for the Brussels-Capital Region, Wallonia, and Flanders, offering legal, technical, and financial expertise to businesses and industries. With a focus on eco-management, ABV Environment provides services to help organizations navigate environmental regulations and sustainability practices.

**Product offerings:**
ABV Environment offers a range of services including soil pollution assessments, remediation plans, and environmental impact assessments. They also provide guidance on sustainable practices, waste management, and compliance with environmental laws. For example, they may assist companies in developing strategies to reduce their carbon footprint or implement eco-friendly initiatives in their operations.

**Key activities:**
ABV Environment's strategic move to become approved experts in multiple regions enhances their credibility and market reach. By offering a diverse range of services in eco-management, they position themselves as a comprehensive solution provider for businesses seeking to address environmental concerns. This strategic positioning can attract clients looking to improve their sustainability practices, comply with regulations, and enhance their corporate social responsibility efforts.

**Additional notes:**
- **Founded:** Year not available
- **HQ:** Chaussée d'Alsemberg 999/11, Brussels, 1180, Belgium
- **Mission:** To provide businesses and industries with expert guidance on environmental matters to promote sustainable practices and compliance with regulations."
